,Date,Close,High,Low,Open,Volume
1281,2009-04-21,1.5126852989196777,1.5452161342890676,1.480154463550288,1.4882871723926354,59911000
1282,2009-04-22,1.5045526027679443,1.5533488562336162,1.4882871849460537,1.5289507295007803,62952000
1283,2009-04-23,1.5126852989196777,1.5208180077620252,1.496419881234983,1.5045525900773302,19087000
1284,2009-04-24,1.5452162027359009,1.5777471364958164,1.5126853659255266,1.5126853659255266,64592000
1285,2009-04-27,1.5126852989196777,1.553348843131415,1.5126852989196777,1.53708342544672,58473000
1286,2009-04-28,1.4720215797424316,1.5045525103372448,1.4557561629197908,1.5045525103372448,34032000
1287,2009-04-29,1.5045526027679443,1.5045526027679443,1.4720216701746256,1.4801544760351084,16783000
1288,2009-04-30,1.5208179950714111,1.5370834126203776,1.5126852862969278,1.5289507038458943,22370000
1289,2009-05-04,1.577747106552124,1.5858798156003688,1.5289507553131159,1.5289507553131159,44723000
1290,2009-05-06,1.7485342025756836,1.7485342025756836,1.5777471174804956,1.5940125356896486,78929000
1291,2009-05-07,2.0250463485717773,2.053510925174056,1.7566667750896712,1.8298611513395915,161565000
1292,2009-05-11,1.9518520832061768,2.025046463614255,1.935586665337715,1.9925156278773315,70729000
1293,2009-05-12,2.000648021697998,2.0331788523111287,1.9518517757783018,1.9518517757783018,55671000
1294,2009-05-13,2.155170440673828,2.2364975466279247,2.016914166652749,2.016914166652749,110477000
1295,2009-05-14,1.8705250024795532,2.1348383623068927,1.8705250024795532,2.0738429417468764,125687000
1296,2009-05-15,1.9518520832061768,1.951852083206177,1.8379939642278684,1.9274537625044084,46349000
1297,2009-05-18,1.9599841833114624,1.9681168897194348,1.8786569253327248,1.9030550445566414,26648000
1298,2009-05-19,2.0250463485717773,2.0941744675351233,2.000648223155137,2.0331790570439905,63610000
1299,2009-05-20,2.000648021697998,2.0535107183938583,2.000648021697998,2.0331788523111287,24797000
1300,2009-05-21,1.93558669090271,2.033179199402471,1.93558669090271,2.000648363235884,30936000
1301,2009-05-22,1.93558669090271,1.9681175270692968,1.8786575337121043,1.9518521089860035,23270000
1302,2009-05-25,1.8949224948883057,1.9518516383520548,1.8949224948883057,1.935586224190707,18202000
1303,2009-05-26,1.8623919486999512,1.9111881985761539,1.8542592403872509,1.9030554902634536,17201000
1304,2009-05-27,1.9193209409713745,1.9599846771560279,1.8786573986857855,1.894922815600021,29062000
1305,2009-05-28,1.8786571025848389,1.9111879312860258,1.8705243954095423,1.903055224110729,22997000
1306,2009-05-29,1.7891976833343506,1.9193210242974559,1.7891976833343506,1.8949228978668735,173284000
1307,2009-06-01,1.8217284679412842,1.8298611765254345,1.7891976336046826,1.8135957593571337,36565000
1308,2009-06-02,1.8217284679412842,1.8379938851095847,1.8054630507729834,1.8298611765254345,36540000
1309,2009-06-03,1.837993860244751,1.8623919856671383,1.829861151770622,1.829861151770622,35909000
1310,2009-06-04,1.886790156364441,1.886790156364441,1.8298611956794852,1.846126613018044,68458000
1311,2009-06-05,2.134838104248047,2.17550164840629,1.919321029360747,1.919321029360747,232566000
1312,2009-06-08,2.1755011081695557,2.2974919042496906,2.0941740400488156,2.1145057101294884,140467000
1313,2009-06-09,2.216165065765381,2.216165065765381,2.114506114236711,2.195833391799084,50620000
1314,2009-06-10,2.256828784942627,2.277160458759794,2.1958333756930037,2.256828784942627,54456000
1315,2009-06-11,2.277160406112671,2.4194828951386396,2.2161649982732397,2.2568287327655647,88968000
1316,2009-06-12,2.216165065765381,2.3381558851594098,2.216165065765381,2.3381558851594098,56498000
1317,2009-06-15,2.155170440673828,2.2364975466279247,2.073843140820616,2.1755021202127947,32075000
1318,2009-06-16,2.0738422870635986,2.114505823300329,2.0250460435795223,2.0738422870635986,31706000
1319,2009-06-17,2.0331790447235107,2.1145061289528257,2.025046336300579,2.0331790447235107,25698000
1320,2009-06-18,1.9599841833114624,2.053510403952651,1.9437187704955181,2.053510403952651,28522000
1321,2009-06-19,2.1145060062408447,2.1145060062408447,1.9762499710744776,1.9925153869764032,27366000
1322,2009-06-22,2.155170440673828,2.2568294200660066,2.0535114612816496,2.1145066937976646,57471000
1323,2009-06-23,2.155170440673828,2.155170440673828,2.033179587843568,2.073843140820616,36533000
1324,2009-06-24,2.1145060062408447,2.195833279649525,2.1145060062408447,2.1348378730677777,26902000
1325,2009-06-25,2.134838104248047,2.2161651925645334,2.134838104248047,2.134838104248047,33896000
1326,2009-06-26,2.297492265701294,2.3788193466167686,2.1755014504290267,2.1755014504290267,91479000
1327,2009-06-29,2.236497402191162,2.338156375018033,2.236497402191162,2.317824502893018,37652000
1328,2009-06-30,2.1755011081695557,2.277160040269993,2.1551694380888833,2.277160040269993,30183000
1329,2009-07-02,2.134838104248047,2.236497061593192,2.1145062352193884,2.2161651925645334,19873000
1330,2009-07-03,2.1755011081695557,2.1755011081695557,2.0941740400488156,2.1145057101294884,7128000
1331,2009-07-06,2.1755011081695557,2.1755011081695557,2.1755011081695557,2.1755011081695557,0
1332,2009-07-08,2.216165065765381,2.2364969336307396,2.114506114236711,2.1551698499674288,20695000
1333,2009-07-09,2.236497402191162,2.2974928246671054,2.2161655300661467,2.2161655300661467,31494000
1334,2009-07-10,2.155170440673828,2.2364975466279247,2.134838567235746,2.2364975466279247,11593000
1335,2009-07-13,2.134838104248047,2.1551699732767053,2.0941745600898036,2.1551699732767053,14470000
1336,2009-07-14,2.1755011081695557,2.2161646422299257,2.1348375741091856,2.1551694380888833,22773000
1337,2009-07-15,2.195833444595337,2.2364969874047,2.155169901785974,2.195833444595337,12675000
1338,2009-07-16,2.1755011081695557,2.2568283701893206,2.1551694380888833,2.2161646422299257,24719000
1339,2009-07-17,2.216165065765381,2.256828801496099,2.1755015239337254,2.1755015239337254,14614000
1340,2009-07-20,2.297492265701294,2.3178239389806348,2.2364968580651605,2.256828725243557,32081000
1341,2009-07-21,2.338155746459961,2.3991511525387264,2.2974922070404675,2.2974922070404675,49501000
1342,2009-07-22,2.216165065765381,2.3584877530247685,2.216165065765381,2.3584877530247685,26800000
1343,2009-07-23,2.277160406112671,2.2974922733588334,2.236496865519402,2.2568287327655647,5214000
1344,2009-07-24,2.46014666557312,2.4804783392172673,2.2974923069246476,2.3178239805687944,52726000
1345,2009-07-27,2.439815044403076,2.5414740045865374,2.439815044403076,2.480478589696645,35785000
1346,2009-07-28,2.5618059635162354,2.602469510227793,2.419483259177156,2.4398151294824775,31786000
1347,2009-07-29,2.6634647846221924,2.7041283291563096,2.5211420879041695,2.5618058263373618,42675000
1348,2009-07-30,2.6837961673736572,2.765123441475316,2.6024690871710523,2.6837961673736572,39639000
1349,2009-07-31,2.602468967437744,2.744791448193916,2.602468967437744,2.744791448193916,18134000
1350,2009-08-03,2.6431329250335693,2.683796469715809,2.582137511060672,2.6024693803513297,22274000
1351,2009-08-04,2.622800827026367,2.7244597768165217,2.622800827026367,2.704128103197926,14830000
1352,2009-08-05,2.6634647846221924,2.6837964599397135,2.602469370871479,2.6634647846221924,5737000
1353,2009-08-06,2.8464508056640625,2.8871143498223057,2.643132890973772,2.6634647600024306,42492000
1354,2009-08-07,3.0091052055358887,3.0904322946453417,2.8667827026448083,2.8667827026448083,87307000
1355,2009-08-10,3.0701003074645996,3.171759255474698,2.968441359454501,3.090431980727186,41225000
1356,2009-08-11,3.0701003074645996,3.232754469161513,3.0294365731413158,3.0701003074645996,96126000
1357,2009-08-13,3.1310956478118896,3.1514275157960054,3.0497685636735534,3.1310956478118896,31619000
1358,2009-08-14,3.1310956478118896,3.171759383780121,3.070100431657669,3.1107639737268373,53833000
1359,2009-08-17,2.9887733459472656,3.090432304611452,2.9684416705538736,3.0701006292180604,51147000
1360,2009-08-18,2.9277775287628174,2.988772934341011,2.846450450591258,2.988772934341011,44569000
1361,2009-08-19,2.7651243209838867,2.9684422800591985,2.7651243209838867,2.948110406592021,32624000
1362,2009-08-20,2.7651243209838867,2.8667833005215426,2.7651243209838867,2.826119553587188,29512000
1363,2009-08-21,2.8871140480041504,2.9074459149073206,2.765123428282288,2.765123428282288,43394000
1364,2009-08-24,3.0294368267059326,3.1107641082605584,2.9887732828781552,3.0091051517415797,45575000
1365,2009-08-25,3.0904324054718018,3.151427821440795,2.988773443489841,2.988773443489841,38654000
1366,2009-08-26,3.1514275074005127,3.2734183271820934,3.1310956394705616,3.1514275074005127,78504000
1367,2009-08-27,3.0701003074645996,3.1920909287372847,3.0497684403029575,3.171759255474698,74158000
1368,2009-08-28,3.0497684478759766,3.1107638556133073,3.0294365806638477,3.0497684478759766,23144000
1369,2009-08-31,2.9684417247772217,3.04976881563451,2.9684417247772217,3.04976881563451,13624000
1370,2009-09-01,2.9684417247772217,3.070100685298372,2.927777985449498,3.009105270205866,21320000
1371,2009-09-02,2.9684417247772217,2.988773400542004,2.927777985449498,2.927777985449498,19715000
1372,2009-09-03,3.0904324054718018,3.0904324054718018,2.988773443489841,3.009105313445866,35662000
1373,2009-09-04,3.0294368267059326,3.1107641082605584,3.0091051517415797,3.1107641082605584,27024000
1374,2009-09-07,3.0701003074645996,3.0701003074645996,3.009104899878729,3.0701003074645996,28306000
1375,2009-09-08,3.1717588901519775,3.2124224258925858,3.090431624771728,3.1107634895915486,80996000
1376,2009-09-09,3.2124228477478027,3.33441347098943,3.192090980258002,3.2327545213385447,85962000
1377,2009-09-10,3.2734179496765137,3.3344131586339936,3.2327542185061393,3.2530860840913265,77794000
1378,2009-09-11,3.578395366668701,3.6190587168205988,3.293750364412836,3.293750364412836,99544000
1379,2009-09-14,3.476736545562744,3.5173998973049367,3.415740936252214,3.5173998973049367,45631000
1380,2009-09-15,3.436072587966919,3.537731542568296,3.3547455018454446,3.5173996740883937,30563000
1381,2009-09-16,3.476736545562744,3.5173998973049367,3.476736545562744,3.476736545562744,30744000
1382,2009-09-17,3.497068405151367,3.53773175677517,3.4767365354403856,3.497068405151367,29716000
1383,2009-09-18,3.476736545562744,3.537731767075113,3.4564046757925673,3.5173998973049367,19610000
1384,2009-09-21,3.476736545562744,3.55806363684529,3.476736545562744,3.476736545562744,14028000
1385,2009-09-22,3.558062791824341,3.598726521707275,3.497067584798008,3.5173990619414064,23371000
1386,2009-09-23,3.61905837059021,3.659722104650009,3.5377312902687206,3.5987268913584187,37020000
1387,2009-09-24,3.537731647491455,3.6190587360249538,3.4767364280408675,3.578395385657278,47525000
1388,2009-09-25,3.476736545562744,3.537731767075113,3.476736545562744,3.537731767075113,27458000
1389,2009-09-28,3.3954083919525146,3.4970673211990206,3.3547446651346964,3.4970673211990206,20664000
1390,2009-09-29,3.436072587966919,3.4767363249267245,3.39540923880525,3.436072587966919,32649000
1391,2009-09-30,3.436072587966919,3.436072587966919,3.39540923880525,3.39540923880525,16598000
1392,2009-10-01,3.456404447555542,3.5173996650402093,3.4157407107003404,3.436072579127941,22001000
1393,2009-10-02,3.476736545562744,3.4970684153329206,3.415740936252214,3.415740936252214,8161000
1394,2009-10-05,3.456404447555542,3.4767363159831426,3.436072579127941,3.4767363159831426,13623000
1395,2009-10-06,3.497068405151367,3.517399887064189,3.456404665729404,3.4767365354403856,18360000
1396,2009-10-07,3.537731647491455,3.5580635165743666,3.517399778408543,3.5580635165743666,18976000
1397,2009-10-08,3.6800544261932373,3.7003862957342695,3.517399857663134,3.558063596745199,69903000
1398,2009-10-09,3.639390707015991,3.7410496674789973,3.619058837363758,3.7207177978267643,34605000
1399,2009-10-12,3.578395366668701,3.659722454770642,3.55806349769368,3.659722454770642,18306000
1400,2009-10-13,3.578395366668701,3.598727235643723,3.5173997597436366,3.598727235643723,13161000
1401,2009-10-14,3.415740728378296,3.578395288842776,3.232754687179126,3.578395288842776,53806000
1402,2009-10-15,3.0701003074645996,3.43607236518171,3.0294365731413158,3.4157404980200683,124724000
1403,2009-10-16,3.293750524520874,3.293750524520874,3.070100730520391,3.070100730520391,64130000
1404,2009-10-19,3.415740728378296,3.415740728378296,3.27341842424478,3.3344136420451242,72197000
1405,2009-10-20,3.3547451496124268,3.497067826230374,3.3344132832672777,3.415740360849778,70836000
1406,2009-10-21,3.3344132900238037,3.3954088891828462,3.3140814236374565,3.3344132900238037,17704000
1407,2009-10-22,3.253087282180786,3.3140825136023864,3.1717601776859112,3.3140825136023864,22051000
1408,2009-10-26,3.2124228477478027,3.33441347098943,3.192090980258002,3.33441347098943,17087000
1409,2009-10-27,3.293750524520874,3.293750524520874,3.1717596925389593,3.1717596925389593,6824000
1410,2009-10-28,3.1717588901519775,3.253085961633194,3.151427025332157,3.253085961633194,21488000
1411,2009-10-29,3.0904324054718018,3.13109595148477,3.070100729414859,3.110764275427827,23297000
1412,2009-10-30,3.1310956478118896,3.212422925849289,3.0904321057427215,3.192091057865173,25436000
1413,2009-11-02,3.1717588901519775,3.1717588901519775,3.049768089031119,3.07009995385094,11526000
1414,2009-11-03,3.0904324054718018,3.17175969139682,3.070100729414859,3.13109595148477,11067000
1415,2009-11-04,3.1514275074005127,3.1514275074005127,3.0904320975097224,3.1310956394705616,16341000
1416,2009-11-05,3.0904324054718018,3.17175969139682,3.0904324054718018,3.13109595148477,29861000
1417,2009-11-06,3.1717588901519775,3.1717588901519775,3.131095160512336,3.151427025332157,14747000
1418,2009-11-09,3.253087282180786,3.253087282180786,3.1717601776859112,3.192091856860074,22468000
1419,2009-11-10,3.2124228477478027,3.253086388828345,3.1717593066672602,3.253086388828345,18848000
1420,2009-11-11,3.232754707336426,3.232754707336426,3.1920911639162894,3.1920911639162894,10373000
1421,2009-11-12,3.1107640266418457,3.253086523254413,3.090432158311879,3.253086523254413,21900000
1422,2009-11-13,3.1514275074005127,3.171759375330464,3.0904320975097224,3.1107639654396735,9764000
1423,2009-11-16,3.1310956478118896,3.171759383780121,3.070100431657669,3.1310956478118896,18321000
1424,2009-11-17,3.1107640266418457,3.1514275694027125,3.090432158311879,3.131095701072746,7018000
1425,2009-11-18,3.1107640266418457,3.171759437732679,3.090432158311879,3.1514275694027125,6409000
1426,2009-11-19,3.0497684478759766,3.1107638556133073,3.0497684478759766,3.1107638556133073,12715000
1427,2009-11-20,3.0904324054718018,3.110764275427827,3.0497688594588337,3.0497688594588337,6136000
1428,2009-11-23,3.1107640266418457,3.131095701072746,3.0091050727901454,3.090432158311879,11380000
1429,2009-11-24,2.9684417247772217,3.1107642307270162,2.9684417247772217,3.0904323610631543,10891000
1430,2009-11-25,3.0701003074645996,3.090431980727186,2.9277776251312173,2.9887730327170874,14466000
1431,2009-11-26,2.9887733459472656,3.0497687599255925,2.9684416705538736,3.0497687599255925,9041000
1432,2009-11-27,2.9887733459472656,2.9887733459472656,2.907446256575547,2.948109801261406,12249000
1433,2009-11-30,3.0294368267059326,3.0701005644327815,3.0091051517415797,3.0091051517415797,15839000
1434,2009-12-01,3.0701003074645996,3.0701003074645996,3.009104899878729,3.009104899878729,19441000
1435,2009-12-02,3.0904324054718018,3.17175969139682,3.070100729414859,3.0904324054718018,33576000
1436,2009-12-03,3.1514275074005127,3.171759375330464,3.1310956394705616,3.1310956394705616,9668000
1437,2009-12-04,3.192091464996338,3.212423335573656,3.131096047163473,3.131096047163473,10241000
1438,2009-12-08,3.1310956478118896,3.192091057865173,3.0904321057427215,3.171759383780121,11547000
1439,2009-12-09,3.1107640266418457,3.1514275694027125,3.1107640266418457,3.131095701072746,6947000
1440,2009-12-11,3.1717588901519775,3.1717588901519775,3.131095160512336,3.131095160512336,12977000
1441,2009-12-14,3.2124228477478027,3.2734182563181458,3.1514274391774593,3.1717593066672602,39939000
1442,2009-12-15,3.2124228477478027,3.2734182563181458,3.2124228477478027,3.2327545213385447,9874000
1443,2009-12-16,3.253087282180786,3.253087282180786,3.2124237299333487,3.2327554091075115,23901000
1444,2009-12-17,3.2124228477478027,3.253086388828345,3.2124228477478027,3.253086388828345,10118000
1445,2009-12-18,3.2263975143432617,3.2469478956252344,3.205847329044249,3.205847329044249,8992000
1446,2009-12-21,3.1852965354919434,3.226397096753317,3.1852965354919434,3.226397096753317,16072000
1447,2009-12-22,3.1647462844848633,3.205847043386517,3.1441961010169797,3.205847043386517,26260000
1448,2009-12-23,3.1852965354919434,3.205846914114098,3.164746156869789,3.164746156869789,13098000
1449,2009-12-24,3.2469475269317627,3.2469475269317627,3.1852965860693176,3.1852965860693176,13936000
1450,2009-12-25,3.288048505783081,3.288048505783081,3.2263975571030556,3.2674981242287515,7784000
1451,2009-12-28,3.288048505783081,3.288048505783081,3.246947938657385,3.288048505783081,9232000
1452,2009-12-29,3.267498016357422,3.2880483972333128,3.2469478314644875,3.2880483972333128,13501000
1453,2009-12-30,3.2058467864990234,3.2674975279454865,3.2058467864990234,3.246947346124308,4743000
1454,2010-01-04,3.1852965354919434,3.2674976580146904,3.164746156869789,3.2674976580146904,8696000
1455,2010-01-05,3.2058467864990234,3.2674975279454865,3.1852964086949176,3.2058467864990234,13227000
1456,2010-01-06,3.2469475269317627,3.2469475269317627,3.2058469650177788,3.2058469650177788,8872000
1457,2010-01-07,3.288048505783081,3.3496992584801433,3.2263975571030556,3.2674981242287515,37878000
1458,2010-01-08,3.288048505783081,3.3085988873374106,3.246947938657385,3.3085988873374106,9978000
1459,2010-01-11,3.308598279953003,3.3907993991141137,3.288047902171262,3.288047902171262,51534000
1460,2010-01-12,3.267498016357422,3.3291491589850946,3.267498016357422,3.3085987781092037,18917000
1461,2010-01-13,3.329148769378662,3.329148769378662,3.2674976339659505,3.2674976339659505,23372000
1462,2010-01-14,3.3907995223999023,3.4319002794577638,3.3496987653420405,3.3496987653420405,44829000
1463,2010-01-15,3.45245099067688,3.534652522046385,3.45245099067688,3.45245099067688,98972000
1464,2010-01-18,3.5963025093078613,3.6168528877542223,3.4524502521492,3.4524502521492,53169000
1465,2010-01-19,3.370248794555664,3.5963021510124706,3.370248794555664,3.5757517746135195,78475000
1466,2010-01-20,3.45245099067688,3.45245099067688,3.3291494775545245,3.4113506169580785,62862000
1467,2010-01-21,3.370248794555664,3.4318999237525176,3.370248794555664,3.4318999237525176,18339000
1468,2010-01-22,3.349699020385742,3.370249400479364,3.2469477078664797,3.3085986521643966,32386000
1469,2010-01-25,3.370248794555664,3.370248794555664,3.2880476809256876,3.2880476809256876,15530000
1470,2010-01-26,3.267498016357422,3.370249528770963,3.267498016357422,3.370249528770963,9339000
1471,2010-01-27,3.267498016357422,3.2880483972333128,3.2058472656956627,3.267498016357422,17610000
1472,2010-01-28,3.123645782470703,3.288048233333992,3.103095598602134,3.288048233333992,18555000
1473,2010-01-29,3.2058467864990234,3.2058467864990234,3.1236454712655273,3.1236454712655273,13998000
1474,2010-02-01,3.2058467864990234,3.2058467864990234,3.1236454712655273,3.1647460308908117,6695000
1475,2010-02-02,3.1647462844848633,3.2674977897731114,3.1647462844848633,3.2674977897731114,6398000
1476,2010-02-03,3.2263975143432617,3.2469478956252344,3.185296947762276,3.185296947762276,10640000
1477,2010-02-04,3.1852965354919434,3.2469474753754715,3.164746156869789,3.226397096753317,13211000
1478,2010-02-05,3.144196033477783,3.144196033477783,3.1030954714419368,3.1236456544683904,11885000
1479,2010-02-08,3.144196033477783,3.164746216504237,3.1030954714419368,3.144196033477783,4293000
1480,2010-02-09,3.1647462844848633,3.1647462844848633,3.103095538098269,3.123645721566153,6130000
1481,2010-02-10,3.1647462844848633,3.18529666393569,3.1441961010169797,3.18529666393569,11777000
1482,2010-02-11,3.2469475269317627,3.2469475269317627,3.1852965860693176,3.1852965860693176,13815000
1483,2010-02-12,3.288048505783081,3.3085988873374106,3.2674981242287515,3.2674981242287515,16090000
1484,2010-02-15,3.2263975143432617,3.2880484622062203,3.185296947762276,3.2469478956252344,13280000
1485,2010-02-16,3.1852965354919434,3.226397096753317,3.1852965354919434,3.226397096753317,8909000
1486,2010-02-17,3.1852965354919434,3.226397096753317,3.1852965354919434,3.205846914114098,5053000
1487,2010-02-18,3.1852965354919434,3.226397096753317,3.1852965354919434,3.1852965354919434,10825000
1488,2010-02-19,3.2263975143432617,3.2263975143432617,3.1647465664803027,3.1647465664803027,14545000
1489,2010-02-22,3.267498016357422,3.267498016357422,3.2058472656956627,3.2469478314644875,16869000
1490,2010-02-23,3.329148769378662,3.3907995128255064,3.2674976339659505,3.2674976339659505,32143000
1491,2010-02-24,3.308598279953003,3.349698643550631,3.308598279953003,3.308598279953003,11926000
1492,2010-02-25,3.267498016357422,3.3291491589850946,3.2469478314644875,3.3291491589850946,13001000
1493,2010-02-26,3.1852965354919434,3.288048036636845,3.14419597423057,3.288048036636845,74483000
1494,2010-03-02,3.2058467864990234,3.226396968320202,3.1852964086949176,3.1852964086949176,19435000
1495,2010-03-03,3.1647462844848633,3.226397226854401,3.1441961010169797,3.226397226854401,32181000
1496,2010-03-04,3.144196033477783,3.185296595513629,3.144196033477783,3.144196033477783,15148000
1497,2010-03-05,3.103095531463623,3.1852966571252925,3.103095531463623,3.164746277718404,28950000
1498,2010-03-08,3.041444778442383,3.123645909218006,3.041444778442383,3.123645909218006,18107000
1499,2010-03-09,3.041444778442383,3.0619949631448113,3.0208943977569995,3.0619949631448113,10417000
1500,2010-03-10,3.0003440380096436,3.0619947845030793,3.0003440380096436,3.020894221513141,21481000
1501,2010-03-11,3.082545280456543,3.1030956607194335,3.000344151370882,3.020894335650822,31616000
1502,2010-03-12,3.103095531463623,3.103095531463623,3.0414445892259,3.0825451520567344,13597000
1503,2010-03-15,3.082545280456543,3.1030956607194335,3.0619949001936524,3.0619949001936524,5446000
1504,2010-03-16,3.1647462844848633,3.18529666393569,3.082545158647442,3.103095538098269,53057000
1505,2010-03-17,3.2263975143432617,3.267498080924247,3.205847329044249,3.2263975143432617,66933000
1506,2010-03-18,3.1647462844848633,3.246947606305228,3.1647462844848633,3.226397226854401,39126000
1507,2010-03-19,3.2263975143432617,3.2263975143432617,3.1647465664803027,3.185296947762276,43780000
1508,2010-03-22,3.1852965354919434,3.2674976580146904,3.164746156869789,3.1852965354919434,71424000
1509,2010-03-23,3.1852965354919434,3.3291487938811537,3.1852965354919434,3.226397096753317,245293000
1510,2010-03-24,3.1852965354919434,3.2469474753754715,3.1852965354919434,3.2469474753754715,56136000
1511,2010-03-25,3.1852965354919434,3.205846914114098,3.164746156869789,3.1852965354919434,20399000
1512,2010-03-26,3.1647462844848633,3.205847043386517,3.1647462844848633,3.18529666393569,12432000
1513,2010-03-29,3.103095531463623,3.1852966571252925,3.103095531463623,3.164746277718404,24077000
1514,2010-03-30,3.2058467864990234,3.2058467864990234,3.1030952894443486,3.1030952894443486,16265000
1515,2010-03-31,3.144196033477783,3.226397157549475,3.1236456544683904,3.2058469745230216,22096000
1516,2010-04-01,3.1647462844848633,3.205847043386517,3.1441961010169797,3.18529666393569,25199000
1517,2010-04-02,3.144196033477783,3.2058469745230216,3.144196033477783,3.2058469745230216,8299000
1518,2010-04-05,3.144196033477783,3.144196033477783,3.0825450924325444,3.1030954714419368,11278000
1519,2010-04-07,3.103095531463623,3.164746277718404,3.0825451520567344,3.144196094294458,30918000
1520,2010-04-08,2.9592432975769043,3.103095562917361,2.9592432975769043,3.0825451833021686,51828000
1521,2010-04-09,3.041444778442383,3.041444778442383,2.918142886295993,2.918142886295993,25975000
1522,2010-04-12,2.918142318725586,2.938692695413979,2.835941203937846,2.835941203937846,25222000
1523,2010-04-16,2.7742905616760254,2.8975924428103568,2.753740182825991,2.8975924428103568,26154000
1524,2010-04-19,2.5687878131866455,2.6920897066127876,2.5687878131866455,2.6920897066127876,30796000
1525,2010-04-20,2.856492042541504,2.856492042541504,2.6304388268199026,2.6304388268199026,40270000
1526,2010-04-21,2.7948412895202637,2.856492041802874,2.7537405266879076,2.835941856369658,23424000
1527,2010-04-22,2.8153910636901855,2.8564916245357415,2.7742905028446296,2.794840881258874,13426000
1528,2010-04-23,2.8153910636901855,2.8153910636901855,2.7331899419990737,2.7331899419990737,6808000
1529,2010-04-26,2.856492042541504,2.8975928053844875,2.815391475681482,2.815391475681482,13468000
1530,2010-04-27,2.7948412895202637,2.856492041802874,2.7948412895202637,2.856492041802874,5995000
1531,2010-04-28,2.7742905616760254,2.79484094052606,2.753740182825991,2.7742905616760254,9729000
1532,2010-04-29,2.7742905616760254,2.8153911233931566,2.753740182825991,2.753740182825991,4760000
1533,2010-04-30,2.8153910636901855,2.8153910636901855,2.7742905028446296,2.8153910636901855,2854000
1534,2010-05-04,3.041444778442383,3.0619949631448113,2.959243451683805,2.979793832369188,33065000
1535,2010-05-06,3.061994791030884,3.061994791030884,2.979793664875764,2.979793664875764,16704000
1536,2010-05-07,2.938692808151245,2.979793367121858,2.8975922491806316,2.979793367121858,26669000
1537,2010-05-10,2.938692808151245,2.979793367121858,2.938692808151245,2.9592429896450896,7006000
1538,2010-05-11,2.938692808151245,3.0003437445986267,2.938692808151245,2.979793367121858,9809000
1539,2010-05-12,2.938692808151245,2.979793367121858,2.938692808151245,2.938692808151245,6859000
1540,2010-05-13,2.897592067718506,2.9797931805118756,2.897592067718506,2.9386926241151907,8910000
1541,2010-05-14,2.8770415782928467,2.8770415782928467,2.794840468734784,2.8153906481328477,10955000
1542,2010-05-17,2.7948412895202637,2.7948412895202637,2.7331903412546916,2.7331903412546916,12657000
1543,2010-05-18,2.856492042541504,2.8975928053844875,2.7331903419614383,2.77429090882146,7780000
1544,2010-05-19,2.8153910636901855,2.83594144210443,2.794840881258874,2.794840881258874,12683000
1545,2010-05-20,2.8153910636901855,2.8153910636901855,2.8153910636901855,2.8153910636901855,0
1546,2010-05-21,2.8153910636901855,2.8153910636901855,2.8153910636901855,2.8153910636901855,0
1547,2010-05-24,2.733189821243286,2.8153909393026484,2.712639443736983,2.79484075777927,20913000
1548,2010-05-25,2.5893378257751465,2.7126395056797685,2.5893378257751465,2.6920893236871297,16068000
1549,2010-05-26,2.6304380893707275,2.6920890203682655,2.6304380893707275,2.671538644708117,6923000
1550,2010-05-27,2.692089319229126,2.712639501187735,2.6304383813874423,2.6304383813874423,10076000
1551,2010-05-31,2.753740072250366,2.753740072250366,2.7126395121836158,2.7331898902084557,8306000
1552,2010-06-01,2.733189821243286,2.7742903802729675,2.712639443736983,2.7537400027666643,4641000
1553,2010-06-02,2.733189821243286,2.7742903802729675,2.733189821243286,2.7537400027666643,10202000
1554,2010-06-03,2.8153910636901855,2.83594144210443,2.7742905028446296,2.7742905028446296,12061000
1555,2010-06-04,2.8770415782928467,2.8770415782928467,2.8153906481328477,2.8153906481328477,11497000
1556,2010-06-07,2.8153910636901855,2.8153910636901855,2.7742905028446296,2.8153910636901855,5807000
1557,2010-06-08,2.753740072250366,2.815391010341957,2.753740072250366,2.815391010341957,8087000
1558,2010-06-09,2.7742905616760254,2.79484094052606,2.753740182825991,2.79484094052606,5838000
1559,2010-06-10,2.7948412895202637,2.7948412895202637,2.774290908104086,2.774290908104086,4149000
1560,2010-06-11,2.753740072250366,2.815391010341957,2.753740072250366,2.815391010341957,7442000
1561,2010-06-14,2.8153910636901855,2.83594144210443,2.794840881258874,2.794840881258874,8741000
1562,2010-06-15,2.8153910636901855,2.8564916245357415,2.8153910636901855,2.83594144210443,9761000
1563,2010-06-16,2.918142318725586,2.9592428761194554,2.8564913846433226,2.8564913846433226,36133000
1564,2010-06-17,2.918142318725586,2.9592428761194554,2.8975921380201095,2.938692695413979,24480000
1565,2010-06-18,2.8153910636901855,2.9386929422097867,2.8153910636901855,2.9386929422097867,40235000
1566,2010-06-21,2.897592067718506,2.897592067718506,2.856491315338909,2.856491315338909,21999000
1567,2010-06-22,2.918142318725586,2.918142318725586,2.877041761331716,2.877041761331716,12453000
1568,2010-06-23,2.897592067718506,2.9181422479253922,2.8770416915287074,2.897592067718506,6082000
1569,2010-06-24,2.8359413146972656,2.91814243269542,2.8359413146972656,2.91814243269542,12307000
